timestamp,cmd_lin_x,cmd_ang_z,ref_wheel_L,ref_wheel_R,real_wheel_L,real_wheel_R,odom_x,odom_y,odom_yaw,odom_vx,odom_wz,voltage_main,current_L,current_R
1764204419487,-0.5,1,-0.7925,-0.2075,574139,0.128731,0.0973044,0.0600569,0.0387346,5.57182e-05,0.314117,24.8,-0.12,-0.24
1764204419537,-0.5,1,-0.7925,-0.2075,574154,0.162556,0.0973044,0.0600569,0.0607413,0,0.440108,24.8,-0.12,-0.24
1764204419587,-0.5,1,-0.7925,-0.2075,574162,0.195845,0.0973078,0.0600571,0.0885182,6.68406e-05,0.55552,24.8,-0.12,-0.24
1764204419647,-0.5,1,-0.7925,-0.2075,478478,0.232612,0.0973078,0.0600571,0.121997,0,0.669558,24.8,-0.57,-0.66
1764204419697,-0.5,1,-0.7925,-0.2075,574104,0.269343,0.0973078,0.0600571,0.169712,0,0.795259,24.8,-0.57,-0.66
1764204419757,-0.5,1,-0.7925,-0.2075,478526,0.305836,0.0973078,0.0600571,0.215759,0,0.920835,24.8,-0.57,-0.66
1764204419807,-0.5,1,-0.7925,-0.2075,573758,0.342922,0.0973045,0.0600563,0.2785,-5.5708e-05,1.04579,24.8,-0.57,-0.66
1764204419867,-0.5,1,-0.7925,-0.2075,478763,0.379781,0.0973173,0.0600603,0.337116,0.000267178,1.17147,24.8,-0.57,-0.66
1764204419918,-0.5,1,-0.7925,-0.2075,574166,0.416291,0.0973235,0.0600628,0.41495,0.000111471,1.29802,24.8,-0.57,-0.66
1764204419977,-0.5,1,-0.7925,-0.2075,478426,0.453589,0.0973205,0.0600613,0.486124,-6.68421e-05,1.42345,24.8,-0.57,-0.66
1764204420037,-0.5,1,-0.7925,-0.2075,478546,0.493035,0.097332,0.0600681,0.579132,0.000222786,1.54998,24.8,-0.57,-0.66
1764204420087,-0.5,1,-0.7925,-0.2075,574162,0.529784,0.0973212,0.0600603,0.680299,-0.000222841,1.68636,24.8,-0.57,-0.66
1764204420147,-0.5,1,-0.7925,-0.2075,478470,0.567262,0.0973162,0.0600558,0.770885,-0.000133683,1.81169,24.8,-0.57,-0.66
1764204420207,-0.5,1,-0.7925,-0.2075,478515,0.60709,0.0973275,0.0600681,0.887191,0.000278508,1.93841,24.8,-0.57,-0.66
1764204420259,-0.5,1,-0.7925,-0.2075,574036,0.643541,0.0973255,0.0600654,1.01172,-5.57068e-05,2.07572,24.8,-0.57,-0.66
1764204420307,-0.5,1,-0.7925,-0.2075,573672,0.676659,0.0973255,0.0600654,1.12176,0,2.20015,24.8,-0.57,-0.66
1764204420364,0.5,-1,0.7925,0.2075,502050,0.706266,0.0973243,0.0600623,1.23754,-6.67846e-05,2.3136,24.8,-0.57,-0.66
1764204420417,0.5,-1,0.7925,0.2075,543972,0.722939,0.0973312,0.0600881,1.37552,0.000467573,2.413,24.8,-0.57,-0.66
1764204420477,0.5,-1,0.7925,0.2075,478496,0.674134,0.0973291,0.0600716,1.50602,-0.000316635,2.47268,24.8,-0.57,-0.66
1764204420537,0.5,-1,0.7925,0.2075,478571,0.633681,0.0973291,0.0600682,1.64431,-5.57046e-05,2.30493,24.8,-0.57,-0.66
1764204420587,0.5,-1,0.7925,0.2075,574103,0.597099,0.0973309,0.060055,1.77431,-0.000222853,2.1672,24.8,-0.57,-0.66
1764204420647,0.5,-1,0.7925,0.2075,478473,0.560358,0.0973301,0.0600582,1.87638,6.68347e-05,2.04114,24.8,0.84,0.51
1764204420707,0.5,-1,0.7925,0.2075,478440,0.520329,0.0973301,0.0600582,1.99133,0,1.91576,24.8,0.84,0.51
1764204420768,0.5,-1,0.7925,0.2075,478568,0.480021,0.0973301,0.0600582,2.09807,0,1.77891,24.8,0.84,0.51
1764204420817,0.5,-1,0.7925,0.2075,574101,0.443779,0.0973319,0.0600554,2.19653,-5.5713e-05,1.6413,24.8,0.84,0.51
1764204420877,0.5,-1,0.7925,0.2075,478438,0.40637,0.097334,0.0600528,2.27241,-6.68346e-05,1.51743,24.8,0.84,0.51
1764204420927,0.5,-1,0.7925,0.2075,574121,0.369873,0.0973408,0.0600454,2.35581,-0.000167093,1.38987,24.8,0.84,0.51
1764204420987,0.5,-1,0.7925,0.2075,478320,0.333324,0.0973432,0.0600431,2.41905,-6.68368e-05,1.26476,24.8,0.84,0.51
1764204421047,0.5,-1,0.7925,0.2075,478729,0.292924,0.0973406,0.0600452,2.48744,5.56841e-05,1.13938,24.8,0.84,0.51
1764204421097,0.5,-1,0.7925,0.2075,574049,0.256353,0.0973515,0.0600374,2.54754,-0.000222927,1.00222,24.8,0.84,0.51
1764204421157,0.5,-1,0.7925,0.2075,478570,0.219509,0.0973487,0.0600392,2.59136,6.68284e-05,0.876194,24.8,0.84,0.51
1764204421217,0.5,-1,0.7925,0.2075,478529,0.17938,0.0973487,0.0600392,2.63638,0,0.750462,24.8,0.84,0.51
1764204421267,0.5,-1,0.7925,0.2075,573646,0.142377,0.0973516,0.0600377,2.67318,-5.57084e-05,0.613459,24.8,0.84,0.51
1764204421317,0.5,-1,0.7925,0.2075,574038,0.109462,0.0973546,0.0600362,2.69755,-6.67815e-05,0.486991,24.8,0.84,0.51
1764204421367,0.5,-1,0.7925,0.2075,574116,0.0756582,0.0973546,0.0600362,2.71627,0,0.374232,24.8,0.84,0.51
1764204421427,0.5,-1,0.7925,0.2075,478703,0.03979,0.0973577,0.0600348,2.72922,-6.68362e-05,0.25889,24.8,0.84,0.51
1764204421487,0.5,-1,0.7925,0.2075,0.0010031,478698,0.0973638,0.0600322,2.7374,-0.000111457,0.136416,24.8,0.84,0.51
1764204421547,0.5,-1,0.7925,0.2075,0.0395442,478425,0.0973607,0.0600335,2.7372,5.5728e-05,-0.00323889,24.8,0.84,0.51
1764204421597,0.5,-1,0.7925,0.2075,0.0768677,574164,0.0973761,0.0600269,2.72903,-0.000278481,-0.136147,24.8,0.84,0.51
1764204421657,0.5,-1,0.7925,0.2075,0.114088,478521,0.0973761,0.0600269,2.71589,0,-0.262797,24.8,-0.15,-0.42
1764204421717,0.5,-1,0.7925,0.2075,0.154188,478490,0.0973791,0.0600254,2.69248,-5.57074e-05,-0.390238,24.8,-0.15,-0.42
1764204421777,0.5,-1,0.7925,0.2075,0.194398,478472,0.0973881,0.060021,2.66082,-0.000167112,-0.527711,24.8,-0.15,-0.42
1764204421827,0.5,-1,0.7925,0.2075,0.231268,574155,0.0974027,0.0600129,2.62089,-0.000278509,-0.665564,24.8,-0.15,-0.42
1764204421877,0.5,-1,0.7925,0.2075,0.264657,574087,0.0974142,0.0600061,2.58131,-0.000267363,-0.791578,24.8,-0.15,-0.42
1764204421927,0.5,-1,0.7925,0.2075,0.298508,574152,0.0974253,0.0599987,2.53601,-0.000267331,-0.905728,24.8,-0.15,-0.42
1764204421987,0.5,-1,0.7925,0.2075,0.335062,478417,0.0974226,0.0600007,2.48499,6.68404e-05,-1.02032,24.8,-0.15,-0.42
1764204422047,0.5,-1,0.7925,0.2075,0.374992,478626,0.0974252,0.0599985,2.41624,-5.56954e-05,-1.14571,24.8,-0.15,-0.42
1764204422097,0.5,-1,0.7925,0.2075,0.412011,574163,0.0974325,0.0599916,2.33931,-0.000167159,-1.2826,24.8,-0.15,-0.42
1764204422147,0.5,-1,0.7925,0.2075,0.445681,574141,0.0974347,0.0599891,2.26887,-6.68418e-05,-1.40882,24.8,-0.15,-0.42
1764204422197,0.5,-1,0.7925,0.2075,0.478328,574016,0.0974306,0.0599944,2.1927,0.000133678,-1.52325,24.8,-0.15,-0.42
1764204422257,0.5,-1,0.7925,0.2075,0.515844,478620,0.0974434,0.0599748,2.11084,-0.000467772,-1.63692,24.8,-0.15,-0.42
1764204422307,0.5,-1,0.7925,0.2075,0.55208,574132,0.0974434,0.0599748,2.00505,0,-1.76358,24.8,-0.15,-0.42
1764204422367,0.5,-1,0.7925,0.2075,0.589448,478484,0.097446,0.0599686,1.91065,-0.000133676,-1.88792,24.8,-0.15,-0.42
1764204422417,0.5,-1,0.7925,0.2075,0.625208,573526,0.097446,0.0599686,1.78974,0,-2.01522,24.8,-0.15,-0.42
1764204422477,0.5,-1,0.7925,0.2075,0.663126,478833,0.0974454,0.0599719,1.68276,6.67675e-05,-2.13725,24.8,-0.15,-0.42
1764204422527,0.5,-1,0.7925,0.2075,0.69925,574126,0.0974457,0.0599653,1.54681,-0.000111488,-2.26749,24.8,-0.15,-0.42
1764204422587,0.5,-1,0.7925,0.2075,0.736233,478597,0.0974454,0.0599619,1.42726,-6.68374e-05,-2.39084,24.8,-0.15,-0.42
1764204422639,0.5,-1,0.7925,0.2075,0.773181,574132,0.0974461,0.0599652,1.27628,5.57164e-05,-2.51686,24.8,0.78,0.57
1764204422697,0.5,-1,0.7925,0.2075,0.809194,478120,0.0974497,0.0599746,1.14414,0.000200514,-2.64268,24.8,0.78,0.57
1764204422757,0.5,-1,0.7925,0.2075,0.850223,478845,0.0974513,0.0599775,0.97804,5.56608e-05,-2.7663,24.8,0.78,0.57
1764204422817,0.5,-1,0.7925,0.2075,0.889871,478463,0.0974282,0.0599489,0.803644,-0.000613198,-2.90886,24.8,0.78,0.57
1764204422867,0.5,-1,0.7925,0.2075,0.926562,574084,0.0974358,0.0599555,0.621135,0.000167102,-3.04174,24.8,0.78,0.57
1764204422917,0.5,-1,0.7925,0.2075,0.959816,574066,0.0974329,0.0599537,0.462712,-6.68325e-05,-3.16798,24.8,0.78,0.57
1764204422978,0.5,-1,0.7925,0.2075,0.996938,478414,0.0974267,0.0599512,0.298587,-0.000133661,-3.28189,24.8,0.78,0.57
1764204423037,0.5,-1,0.7925,0.2075,1.03732,478543,0.0974169,0.0599493,0.0940256,-0.000167085,-3.40892,24.8,0.78,0.57
1764204423097,0.5,-1,0.7925,0.2075,1.0774,478581,0.0974303,0.0599491,-0.118683,0.00022284,-3.54564,24.8,0.78,0.57
1764204423157,0.5,-1,0.7925,0.2075,1.04821,478480,0.097453,0.0599438,-0.339561,0.000390002,-3.68211,24.8,0.78,0.57
1764204423207,0.5,-1,0.7925,0.2075,1.13157,573661,0.095792,0.0607466,-0.560884,-0.030748,-3.68876,24.8,0.78,0.57
1764204423267,0.5,-1,0.7925,0.2075,1.14758,478896,0.0958158,0.0607282,-0.754385,0.00060105,-3.86659,24.8,0.78,0.57
1764204423318,0.5,-1,0.7925,0.2075,1.22426,574159,0.0967257,0.0596506,-0.984758,0.023527,-3.84292,24.8,0.78,0.57
1764204423367,0.5,-1,0.7925,0.2075,1.07221,574129,0.0965588,0.0599707,-1.19527,-0.00721887,-4.21021,24.8,0.78,0.57
1764204423416,0.5,-1,0.7925,0.2075,1.14753,574162,0.0964738,0.0602627,-1.37961,-0.00608224,-3.68648,24.8,0.78,0.57
1764204423466,0.5,-1,0.7925,0.2075,1.14792,574089,0.0964414,0.0606121,-1.57697,-0.00701837,-3.9472,24.8,0.78,0.57
1764204423526,0.5,-1,0.7925,0.2075,1.14975,478547,0.096477,0.0609511,-1.77439,-0.00681699,-3.94784,24.8,0.78,0.57
1764204423586,0.5,-1,0.7925,0.2075,1.15249,478480,0.0961065,0.0598311,-2.00617,0.0196658,-3.86355,24.8,0.78,0.57
1764204423636,0.5,-1,0.7925,0.2075,1.15214,574129,0.0931887,0.0550066,-2.2233,0.0939706,-3.61887,24.6,0.33,0.27
1764204423696,0.5,-1,0.7925,0.2075,1.15242,478176,0.0877919,0.0490635,-2.39282,0.160544,-3.3901,24.6,0.33,0.27
1764204423756,0.5,-1,0.7925,0.2075,1.15436,478798,0.076942,0.040749,-2.58263,0.22768,-3.16153,24.6,0.33,0.27
1764204423816,0.5,-1,0.7925,0.2075,1.15303,478429,0.0608783,0.0325595,-2.75762,0.300716,-2.91847,24.6,0.33,0.27
1764204423876,0.5,-1,0.7925,0.2075,1.15223,478512,0.0395126,0.0258571,-2.91761,0.373168,-2.66621,24.6,0.33,0.27
1764204423926,0.5,-1,0.7925,0.2075,1.15298,574145,0.0130917,0.0218233,-3.06257,0.445484,-2.41623,24.6,0.33,0.27
1764204423986,0.5,-1,0.7925,0.2075,1.15057,478424,-0.0125315,0.021201,3.11114,0.512592,-2.18937,24.6,0.33,0.27
1764204424046,0.5,-1,0.7925,0.2075,1.03893,0.000111425,-0.0464894,0.0242719,2.99167,0.568212,-1.99097,24.6,0.33,0.27
1764204424096,0.5,-1,0.7925,0.2075,0.845794,0,-0.0770137,0.0305608,2.88514,0.519521,-1.77576,24.6,0.33,0.27
1764204424155,0.5,-1,0.7925,0.2075,0.658435,0,-0.0972702,0.0366632,2.81282,0.422899,-1.44581,24.6,0.33,0.27
1764204424206,0.5,-1,0.7925,0.2075,0.469898,0,-0.115732,0.0436657,2.74531,0.329219,-1.12554,24.6,0.33,0.27
1764204424266,0.5,-1,0.7925,0.2075,0.281714,0,-0.126479,0.0484183,2.70514,0.23495,-0.803248,24.6,0.33,0.27
1764204424316,0.5,-1,0.7925,0.2075,0.093976,0,-0.134084,0.0521001,2.67625,0.140857,-0.481564,24.6,0.33,0.27
1764204424376,0.5,-1,0.7925,0.2075,478485,0,-0.136179,0.0531628,2.66822,0.0469882,-0.160644,24.6,0.33,0.27
1764204424436,0.5,-1,0.7925,0.2075,0.000334218,0,-0.136111,0.0531278,2.66848,-0.00128117,0.00438008,24.6,0.33,0.27
1764204424486,0.5,-1,0.7925,0.2075,0.000668421,0,-0.13612,0.0531323,2.66845,0.00016711,-0.000571315,24.6,0.33,0.27
1764204424546,0.5,-1,0.7925,0.2075,0.000334209,0,-0.136134,0.05314,2.66839,0.000334212,-0.0011426,24.6,0.33,0.27
1764204424596,0.5,-1,0.7925,0.2075,0.000401017,0,-0.136143,0.0531445,2.66836,0.000167105,-0.0005713,24.6,0.33,0.27
1764204424656,0.5,-1,0.7925,0.2075,0.000334248,0,-0.136152,0.0531491,2.66832,0.00020051,-0.000685503,24.7,0.42,-0.57
1764204424705,0.5,-1,0.7925,0.2075,0.000133665,0,-0.136161,0.0531537,2.66829,0.000167125,-0.000571367,24.7,0.42,-0.57
1764204424756,0.5,-1,0.7925,0.2075,0.000133667,0,-0.136164,0.0531552,2.66828,6.68329e-05,-0.000228489,24.7,0.42,-0.57
1764204424816,0.5,-1,0.7925,0.2075,0.000111427,0,-0.136167,0.0531567,2.66826,6.6834e-05,-0.000228492,24.7,0.42,-0.57
1764204424866,0.5,-1,0.7925,0.2075,0,0,-0.13617,0.0531582,2.66825,5.57139e-05,-0.000190475,24.7,0.42,-0.57
1764204424926,0.5,-1,0.7925,0.2075,0.000111405,0,-0.13617,0.0531582,2.66825,0,0,24.7,0.42,-0.57
1764204424986,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,5.57027e-05,-0.000190436,24.7,0.42,-0.57
1764204425046,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425106,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425156,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425216,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425275,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425325,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425385,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425446,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425506,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425556,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425616,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.7,0.42,-0.57
1764204425675,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204425726,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204425776,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204425836,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204425886,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204425936,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204425986,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426046,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426095,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426145,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426196,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426256,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426306,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426366,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426416,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426476,0.5,-1,0.7925,0.2075,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426543,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426595,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.6,-0.66
1764204426645,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204426706,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204426756,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204426816,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204426866,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204426925,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204426986,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204427036,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204427096,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
1764204427155,0,0,0,0,0,0,-0.136173,0.0531598,2.66824,0,0,24.8,-0.54,-0.63
